,price,bed,bath,acre_lot,zip_code,house_size,major_city,county,radius_in_miles,zipcode,population_estimate_2019,population_change_2019,population_births_2019,population_deaths_2019,population_net_international_migration_2019,population_net_domestic_migration_2019,population_net_migration_2019,unemployment_civilian_labor_force_2020,unemployment_employed_2020,unemployment_unemployed_2020,unemployment_unemployment_rate_2020,unemployment_median_household_income_2019,education_percent_of_adults_with_less_than_a_high_school_diploma_2015-19,education_percent_of_adults_with_a_high_school_diploma_only_2015-19,education_percent_of_adults_completing_some_college_or_associate's_degree_2015-19,education_percent_of_adults_with_a_bachelor's_degree_or_higher_2015-19,population_by_age_total_Under_5_2019,population_by_age_total_5_13_2019,population_by_age_total_14_17_2019,population_by_age_total_18_24_2019,population_by_age_total_16_over_2019,population_by_age_total_18_over_2019,population_by_age_total_15_44_2019,population_by_age_total_25_44_2019,population_by_age_total_45_64_2019,population_by_age_total_65_over_2019,county_name,crime_rate_per_100000,CPOPARST,AG_ARRST,AG_OFF,COVIND,MURDER,RAPE,ROBBERY,AGASSLT,BURGLRY,LARCENY,MVTHEFT,ARSON,population,lot_flag
816,349900,3.0,2.0,1.0,12037.0,2160.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
754,195000,3.0,2.0,13.19,12106.0,2085.0,Kinderhook,Columbia County,4.0,12106.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
755,249000,3.0,2.0,28.11,12037.0,2085.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
815,349900,3.0,2.0,1.0,12037.0,2160.0,Chatham,Columbia County,6.0,12037.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
757,203713,3.0,2.0,15.8,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
758,225000,4.0,2.0,7.5,12125.0,1804.0,New Lebanon,Columbia County,4.0,12125.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
20,435000,3.0,2.0,5.01,12060.0,2504.0,East Chatham,Columbia County,7.0,12060.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
812,425000,4.0,2.0,0.6,12136.0,2700.0,Old Chatham,Columbia County,5.0,12136.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
759,225000,5.0,2.0,7.5,12125.0,1804.0,New Lebanon,Columbia County,4.0,12125.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
22,429900,4.0,3.0,2.15,12184.0,2248.0,Valatie,Columbia County,7.0,12184.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
809,259000,7.0,3.0,1.11,12125.0,3922.0,New Lebanon,Columbia County,4.0,12125.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
808,795000,3.0,2.0,30.0,12029.0,2085.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
689,69900,3.0,2.0,0.94,12106.0,2085.0,Kinderhook,Columbia County,4.0,12106.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
24,649000,4.0,4.0,12.8,12106.0,1980.0,Kinderhook,Columbia County,4.0,12106.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
58,525000,3.0,2.0,31.0,12521.0,2085.0,Craryville,Columbia County,6.0,12521.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
802,419000,3.0,2.0,2.7,12184.0,1900.0,Valatie,Columbia County,7.0,12184.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
801,299999,4.0,1.0,4.2,12516.0,1500.0,Copake,Columbia County,5.0,12516.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
767,374900,3.0,2.0,2.9,12529.0,1404.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
57,499000,3.0,2.0,18.9,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
88,265000,3.0,2.0,11.28,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
736,99900,3.0,1.0,0.24,12125.0,3048.0,New Lebanon,Columbia County,4.0,12125.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
109,790000,3.0,2.0,4.25,12517.0,1512.0,Copake Falls,Columbia County,3.0,12517.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
713,549000,6.0,3.0,6.0,12060.0,3200.0,East Chatham,Columbia County,7.0,12060.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
714,475000,3.0,2.0,0.64,12516.0,1092.0,Copake,Columbia County,5.0,12516.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
845,225000,3.0,2.0,22.7,12029.0,2085.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
108,329000,4.0,2.0,6.9,12529.0,1900.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
107,245000,3.0,2.0,0.49,12017.0,1302.0,Austerlitz,Columbia County,6.0,12017.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
844,225000,3.0,2.0,22.7,12029.0,2085.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
842,625000,3.0,2.0,19.7,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
849,325000,3.0,2.0,16.7,12017.0,2085.0,Austerlitz,Columbia County,6.0,12017.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
106,190000,1.0,1.0,0.5,12529.0,418.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
2,225000,4.0,2.0,0.24,12521.0,1239.0,Craryville,Columbia County,6.0,12521.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
712,325000,3.0,2.0,7.78,12136.0,1321.0,Old Chatham,Columbia County,5.0,12136.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
110,625000,2.0,2.0,1.5,12017.0,1834.0,Austerlitz,Columbia County,6.0,12017.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
710,349900,3.0,2.0,3.9,12029.0,2100.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
112,2150000,3.0,2.0,367.0,12029.0,2085.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
706,270000,3.0,2.0,5.0,12106.0,2085.0,Kinderhook,Columbia County,4.0,12106.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
705,395000,3.0,2.0,69.82,12017.0,2085.0,Austerlitz,Columbia County,6.0,12017.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
113,49000,3.0,2.0,5.0,12029.0,2085.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
850,299900,4.0,2.0,11.22,12029.0,1931.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
702,79900,3.0,2.0,1.48,12184.0,2085.0,Valatie,Columbia County,7.0,12184.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
708,270000,3.0,2.0,5.0,12184.0,2085.0,Valatie,Columbia County,7.0,12184.0,158714.0,-569.0,1548.0,1610.0,126.0,-632.0,-506.0,80795.0,75155.0,5640.0,7.0,70688.0,8.1,29.0,30.9,32.0,2424.0,4589.0,2261.0,6687.0,37974.0,36817.0,17809.0,9413.0,11662.0,9055.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
115,289000,3.0,3.0,2.34,12029.0,2000.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
117,318464,3.0,2.0,24.7,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
1,425000,3.0,2.0,2.02,12521.0,1600.0,Craryville,Columbia County,6.0,12521.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
838,129000,3.0,2.0,6.0,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
118,75000,3.0,2.0,1.0,12517.0,2085.0,Copake Falls,Columbia County,3.0,12517.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
699,69900,3.0,2.0,0.93,12184.0,2085.0,Valatie,Columbia County,7.0,12184.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
692,79900,3.0,2.0,1.7,12106.0,2085.0,Kinderhook,Columbia County,4.0,12106.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
94,350000,3.0,2.0,19.68,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
837,129000,3.0,2.0,6.0,12529.0,2085.0,Hillsdale,Columbia County,8.0,12529.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
836,22000,3.0,2.0,1.0,12029.0,2085.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
695,69900,3.0,2.0,0.86,12184.0,2085.0,Valatie,Columbia County,7.0,12184.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
91,439000,3.0,2.0,1.85,12517.0,1657.0,Copake Falls,Columbia County,3.0,12517.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,False
92,375000,3.0,2.0,75.0,12017.0,2085.0,Austerlitz,Columbia County,6.0,12017.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
119,100000,3.0,2.0,7.9,12029.0,2085.0,Canaan,Columbia County,6.0,12029.0,59461.0,-324.0,489.0,676.0,43.0,-178.0,-135.0,30309.0,28431.0,1878.0,6.2,71563.0,9.7,30.0,27.7,32.7,15204.0,27656.0,12905.0,44050.0,256393.0,249741.0,130232.0,76354.0,76065.0,53272.0,Columbia County,168.6936684,62888.0,15.0,7.0,100.0,0.0,15.0,18.0,72.0,262.0,1039.0,12.0,13.0,62243.0,True
